"e401","p401","tw_adjust_original","net_tfa_adjust_original","net_nifa","age","inc","db","ira","hequity","educ","fsize","marr","male","twoearn","withdrawal"
1,0,30692.256,2192.256,153648,61,45491,1,0,21000,12,2,1,0,1,1
1,0,35300,29500,168700,31,62639,0,5600,0,16,2,1,0,1,0
1,1,113120,29920,147920,33,42815,0,0,75000,13,4,1,0,1,0
1,1,25375,23075,133075,33,30116,0,0,0,18,4,1,0,1,0
1,1,146396,95800,181000,44,44789,0,20000,37000,18,3,0,0,0,0
1,1,-4457.6,-4457.6,145520,27,45746,0,0,0,12,4,1,0,1,0
1,1,67012.056,27912.056,171075,59,36341,1,0,25000,13,1,0,1,0,0
1,1,73016,38016,169416,38,68737.9999999999,0,9000,35000,13,4,1,0,0,0
1,0,3707.84,-992.16,150000,27,31004,1,0,0,12,1,0,1,0,0
1,1,47600,16600,141800,47,48422,0,0,31000,12,2,1,0,1,0
1,1,129839.904,7839.904,153500,55,39377,1,0,75000,12,2,1,0,0,0
1,0,15782.768,-19917.232,132326,47,70100.0000000001,1,0,21500,13,4,1,0,1,0
1,1,91917.12,40417.12,183500,49,33839,1,4000,50000,12,2,0,1,0,0
1,1,110200,11200,152400,36,26135,0,0,99000,12,5,1,0,0,0
1,1,-4200,-4200,145000,40,35717,0,0,0,12,2,1,1,1,0
1,1,87305.6,72305.6,165200,47,90448.9999999999,1,52000,15000,12,2,1,0,1,0
1,0,-4682.024,-15357.024,135770,37,37406,1,70,0,16,1,0,1,0,0
1,1,158437,33437,172125,45,39167,0,11000,125000,12,2,1,0,1,0
1,0,92832,22332,172332,45,82574,0,0,47500,14,5,1,1,1,0
1,0,7300,7300,152100,30,44039,0,5200,0,18,2,1,0,1,0
1,0,9321.4,321.4,151099,34,24299,1,0,0,1,4,1,0,1,0
1,0,35470,-11530,138470,43,34403,0,0,36000,12,4,1,0,1,0
1,0,34134,7714,148599,43,40841,0,9115,21000,12,4,1,0,1,0
1,1,-5734.944,-23334.944,126908,31,62590.9999999999,1,0,7000,16,3,1,0,1,0
1,1,227100,47100,187500,52,83609,0,0,180000,12,4,1,0,0,0
1,1,48474.192,28368.192,171200,30,60368,1,2700,0,16,1,0,1,0,0
1,1,9025,3800,145800,41,35999,0,0,1000,16,5,0,0,0,0
1,0,57249,-8701,141299,41,75449.0000000001,0,0,64949.9999999999,16,3,1,1,1,0
1,1,440016,382936,479336,29,169961,0,34000,57080,16,2,1,0,1,0
1,1,69944,4944,148932,40,10367,0,6000,65000,12,3,1,0,0,0
1,1,207223,133423,236600,60,136388,0,15623,70000,1,2,1,1,1,1
1,0,37735.28,-5414.72,146200,42,50459,1,0,42000,15,1,0,0,0,0
1,1,-34073.184,-44073.184,105236,43,23411,1,0,0,16,1,0,1,0,0
1,0,122438.552,7438.552,158947,46,47138,1,0,115000,12,4,1,1,1,0
1,1,-37584,-37584,112096,27,17363,0,0,0,12,2,1,0,1,0
1,0,12500,5500,155500,40,39827,0,0,0,12,4,1,0,0,0
1,1,30300,5250,151900,32,39995,0,150,25050,13,5,1,0,0,0
1,1,120420.896,-79.1040000000003,148600,42,73721,1,0,106500,12,5,1,0,1,0
1,0,1800,300,150300,47,20405,0,0,0,9,2,1,0,0,0
1,1,35128.776,-6871.224,144325,32,62381,1,0,42000,12,3,1,1,1,0
1,1,82837,45450,155650,43,46856,0,37000,28000,16,3,1,0,1,0
1,1,-2537.808,-8837.808,140850,26,35243,1,0,0,15,2,1,0,1,0
1,1,-1000,-1700,142700,43,39260,0,0,0,12,3,1,0,1,0
1,1,69335.008,31335.008,151300,43,105155,1,31000,0,16,3,1,0,1,0
1,1,-8960,-22460,119540,43,29702,0,0,13000,16,1,0,0,0,0
1,1,66812,19312,153312,41,27110,0,0,46000,12,4,1,0,1,0
1,0,65398,-4602,143398,59,36863,0,2000,70000,12,2,1,0,0,0
1,1,24419,4419,143299,28,44924,0,4000,20000,14,2,1,0,1,0
1,1,5190,190,149150,27,44399,0,0,0,12,3,1,0,1,0
1,1,42000,2000,150000,51,10799,0,0,40000,9,1,0,0,0,0
1,1,36136.448,36136.448,153432,47,34235,1,9000,0,12,5,1,1,1,0
1,1,105510.488,58510.488,142975,47,77015,1,0,24000,14,2,1,0,1,0
1,1,70500,39500,155500,39,68948,0,6000,22000,13,5,1,0,0,0
1,1,58882.76,2882.76,149325,47,38819,1,0,50000,12,5,1,1,1,0
1,0,207135,21135,171135,46,74624,0,0,174000,15,4,1,0,1,0
1,0,493600,281100,431100,62,58846.9999999999,0,0,48000,12,2,1,0,0,1
1,1,11562,2562,145550,36,21365,0,7000,3000,12,3,1,0,1,0
1,0,8748.608,-1251.392,150100,32,42230,1,0,0,12,4,1,0,1,0
1,1,153000,68000,182000,37,67508,0,20000,85000,17,5,1,0,0,0
1,1,111439,41439,189599,44,22667,0,0,70000,12,5,1,0,1,0
1,1,207955.336,25455.336,154185,30,122801,1,10000,0,18,2,1,1,1,0
1,1,38175,30500,156500,37,25001,0,0,0,13,3,0,0,0,0
1,1,6986.896,-7013.104,143050,38,44471,1,0,0,12,5,1,0,1,0
1,1,36411,32986,160746,34,43886,0,20000,0,18,1,0,1,0,0
1,1,24774,640,150000,35,19022,0,0,22000,12,5,1,0,0,0
1,1,93380.336,9380.336,151250,44,45926,1,0,84000,14,3,1,0,1,0
1,0,11075,3000,153000,61,35291,0,0,0,10,1,0,1,0,1
1,1,88038,43538,184898,43,88061,0,0,40000,12,5,1,0,1,0
1,0,28981.496,15802.496,166700,31,28046,1,0,0,12,1,0,1,0,0
1,1,66100,-3000,144600,34,66395,0,0,59900,12,4,1,0,1,0
1,1,87564.544,3564.544,148900,64,22982,1,5000,83000,14,2,0,0,0,1
1,1,40993.008,2643.008,149800,44,36155,1,0,33000,12,1,0,1,0,0
1,1,145000,26000,156000,47,80210,0,12000,115000,12,2,1,1,1,0
1,1,86691.824,47091.824,193134,45,39017,1,0,37000,18,2,0,0,0,0
1,1,42811,2311,152107,34,37619,0,0,38000,12,4,1,0,1,0
1,0,80750,39750,189750,54,41798,0,0,40000,12,2,1,0,1,0
1,0,138700,33700,183700,54,53861,0,0,80000,18,3,1,0,1,0
1,1,47600,47600,156800,36,78764,0,24000,0,18,2,1,1,1,0
1,1,41033.672,21033.672,169749,35,34853,1,0,20000,12,2,1,1,1,0
1,0,2899.136,-950.864,149710,44,20651,1,0,0,13,2,0,0,0,0
1,0,-1257.896,-577.896,150075,26,20402,1,0,0,12,1,0,1,0,0
1,1,203207,100632,172199,39,93118.9999999999,0,14433,90000,18,2,0,1,0,0
1,1,158123.568,99573.568,189448,33,146075,1,800,0,16,2,1,1,1,0
1,1,30250,4250,147850,50,37634,0,0,20000,12,2,1,0,1,0
1,1,70529.624,5654.624,154200,44,54542,1,0,60000,16,5,1,0,1,0
1,1,2366.048,866.048,143900,50,34985,1,0,0,16,1,0,0,0,0
1,1,174149,11149,147549,47,92582,0,0,90000,18,3,1,1,1,0
1,0,70621.104,-1564.896,149544,53,34652,1,0,70000,12,1,1,1,0,0
1,1,93549,39549,149549,50,30188,0,0,54000,9,3,1,0,1,0
1,1,-2655,-6180,140480,30,33584,0,1900,0,16,1,0,1,0,0
1,1,72020,-2980,145500,64,36692,0,0,75000,12,5,1,0,1,1
1,1,-1020,-1020,146900,36,38252,0,0,0,14,5,1,1,1,0
1,1,3387.168,-5612.832,144940,33,49775,1,0,1000,12,3,1,0,1,0
1,1,-3038,-3038,141522,29,33743,0,0,0,15,2,1,1,1,0
1,1,45796,38200,148200,27,30014,0,0,0,17,1,0,1,0,0
1,1,118904,15225,158025,29,74069,0,4000,93000.0000000001,18,1,0,1,0,0
1,1,263732,-2268,147020,38,45785,0,0,255000,12,4,1,0,1,0
1,1,180536.64,8536.64,150440,51,46979,1,8000.00000000001,144000,12,3,1,0,1,0
1,1,9116.8,9116.8,155288,36,35363,0,0,0,18,2,1,0,0,0
1,1,22250,-11750,134250,32,57440,0,1600,30000,18,3,1,0,1,0
1,1,406500,176500,250500,59,67481,0,56000,150000,12,2,1,0,0,0
1,1,-8474.4,-11074.4,136500,27,49199,1,0,0,18,1,0,1,0,0
1,0,74516,1516,147550,48,76208,0,3966,73000,14,5,1,0,1,0
1,1,210303.12,12803.12,152523,42,60089,1,203,197500,18,1,0,1,0,0
1,1,40248,40248,150248,50,34544,0,0,0,13,2,1,0,1,0
1,1,27044.48,27044.48,160800,29,83609,1,17000,0,17,2,1,0,1,0
1,0,21999,2999,152999,53,54485,0,0,19000,12,2,1,0,1,0
1,1,96589,59689,160049,47,34148,0,9000,31500,12,3,1,0,1,0
1,1,97173.4,4198.4,154000,48,13799,1,0,90000,12,2,0,0,0,0
1,0,44640.544,17640.544,170080,46,76232,1,0,27000,13,4,1,0,1,0
1,1,13678.768,-6171.232,144500,37,35975,1,0,16500,13,4,0,0,0,0
1,0,30850,2750,152750,45,44066,0,0,28100,10,4,1,0,1,0
1,1,157540.72,34540.72,169274,56,47789,1,15996,73000,12,3,1,0,1,0
1,0,149.464,-425.536,150200,26,19547,1,0,0,12,1,0,1,0,0
1,1,212725,90375,202375,57,26141,0,30000,120000,12,1,0,0,0,0
1,1,188379.864,-14644.136,134467,30,66122,1,0,187000,18,2,1,0,1,0
1,1,102367,60367,192100,60,46070,0,13467,42000,12,3,1,0,0,1
1,1,103867.6,76501.6,199532,45,91574,1,1900,25000,18,1,0,1,0,0
1,1,20578,2578,146738,30,47000,0,4000,18000,16,2,1,1,1,0
1,1,68900,2400,150000,33,41282,0,0,65000,12,4,1,0,0,0
1,1,99406.088,15353.088,147900,40,54590,1,0,68000,16,1,0,1,0,0
1,0,-206.696,-206.696,150583,44,24677,1,0,0,12,3,0,0,0,0
1,1,12078.04,10578.04,145599,31,31904,1,0,0,12,2,0,0,0,0
1,1,47927,29659,178299,41,24557,0,0,15100,16,4,1,0,0,0
1,1,17297,7797,157557,29,55850,0,0,0,17,2,1,0,1,0
1,1,106369,5269,147505,51,29195,0,5204,0,16,5,1,0,0,0
1,1,5900,2900,148100,41,69839,0,0,3000,12,2,1,0,1,0
1,1,-6230,-10230,138970,37,38291,0,0,1500,13,4,1,0,1,0
1,0,31543,-2000,144000,44,36599,0,4000,27000,12,4,1,0,1,0
1,1,3700,-1800,145800,32,47360,0,0,5500,12,5,1,0,1,0
1,1,61525,24525,157525,42,49667,0,13000,37000,16,2,1,0,1,0
1,1,14350,10400,157200,30,23549,0,0,0,16,1,0,0,0,0
1,1,293233.728,81233.728,210000,43,155195,1,23000,150000,17,4,1,0,1,0
1,1,145700,78350,182750,43,76579.9999999999,0,35000,67000,12,3,1,0,1,0
1,1,43827,9077,136549,42,58181,0,0,34500,16,4,1,0,0,0
1,0,-3751.52,-6251.52,144720,32,30359,1,0,0,14,3,0,0,0,0
1,0,83532.56,23532.56,162130,35,49919,1,13000,60000,12,2,1,0,1,0
1,1,105050,49050,181450,35,60302,0,0,56000,16,4,1,0,1,0
1,1,27390,590,148750,42,17243,0,0,11800,10,3,1,0,0,0
1,1,427000,77000,153000,52,106895,0,10000,150000,12,5,1,0,0,0
1,0,18940,5940,155300,31,55919,0,640,2000,18,4,1,0,1,0
1,1,4380,4380,154180,33,29711,0,0,0,14,4,1,0,0,0
1,1,66500,-37000,101000,30,64994,0,8000.00000000001,0,16,1,0,0,0,0
1,1,72566,28754,162054,34,74471.0000000001,0,700,29500,14,3,1,0,1,0
1,1,116395.2,34395.2,148000,52,61199,1,0,75000,12,2,1,0,1,0
1,1,212745.136,28995.136,169000,30,62651,1,0,175000,16,1,0,1,0,0
1,1,76257.48,22932.48,157300,46,23984,1,10000,48000,12,1,0,0,0,0
1,1,4155,705,150185,32,17654,0,0,0,15,1,0,0,0,0
1,0,15000,15000,165000,34,50261,0,0,0,1,4,1,0,1,0
1,1,22610,22610,164910,34,39449,0,5700,0,16,4,1,0,1,0
1,1,36075,35000,171400,31,41057,0,0,0,18,1,0,1,0,0
1,1,41310,21360,170800,33,45749,0,0,18000,17,1,0,1,0,0
1,1,254322.8,93772.8,194000,46,69599,1,0,77000,18,1,0,0,0,0
1,1,86504,-14996,121604,37,85319,0,3000,90000,17,3,1,0,1,0
1,0,-350,-350,149650,32,27284,0,0,0,12,5,1,0,1,0
1,1,12650.24,8054.24,145500,26,26429,1,10200,0,16,2,0,0,0,0
1,1,266425,116425,199225,45,80849,0,3200,150000,13,5,1,0,0,0
1,1,145999,75999,153499,41,40295,0,8500.00000000001,70000,12,4,1,0,0,0
1,0,39918.112,8322.112,160000,42,52433,1,0,23000,14,1,0,1,0,0
1,1,16346.712,-2653.288,148083,39,23258,1,0,19000,12,4,1,0,1,0
1,1,13770,3770,143250,46,63239.0000000001,0,9000,0,18,2,1,0,1,0
1,1,60700,20700,153100,52,52049,0,0,27000,12,2,1,0,1,0
1,1,63479.048,27479.048,162189,33,53435,1,2600,19000,16,3,1,0,1,0
1,1,767.2,-32.8000000000002,152700,35,117899,1,0,0,12,3,1,0,1,0
1,1,113000,2800,147200,41,36974,0,0,62000,13,5,1,0,0,0
1,0,333.824,-1814.176,148700,26,16067,1,0,0,13,2,0,0,0,0
1,0,15827.168,-29172.832,119500,40,46025,1,2800,45000,12,3,1,0,1,0
1,1,43149,10149,150549,56,52244,0,0,31000,12,2,1,0,1,0
1,1,65000,35000,145000,61,16799,0,0,30000,12,4,0,1,0,1
1,0,24000,0,150000,39,24581,0,0,24000,11,3,1,0,0,0
1,0,-244.432,-244.432,150506,42,23450,1,0,0,16,1,0,1,0,0
1,1,179700.952,57700.952,153275,41,91688,1,10000,122000,15,5,1,0,1,0
1,1,108071.2,-7528.8,140600,50,45761,0,0,111000,12,4,1,0,1,0
1,0,-22757,-24557,125443,26,38159,0,0,0,16,4,1,0,0,0
1,1,10465.6,10465.6,150800,43,22949,1,0,0,12,1,0,1,0,0
1,0,36550,550,150550,36,33461,0,0,36000,12,4,1,0,1,0
1,0,203470,28470,170470,43,44297,0,8000.00000000001,175000,16,5,1,0,0,0
1,1,30134.584,3134.584,152499,50,30137,1,0,27000,12,4,1,0,1,0
1,1,126746,94746,178750,36,100124,1,24000,32000,16,4,1,0,1,0
1,1,36338.264,29863.264,174500,42,44897,1,6000,0,13,2,0,0,0,0
1,0,7660.784,354.784,151000,38,20162,1,0,0,15,1,0,1,0,0
1,0,85776.72,20826.72,172200,49,42914,1,0,62000,18,1,0,1,0,0
1,0,152100,-3400,146600,36,64037,0,0,151500,16,4,1,0,1,0
1,1,465495,44899,170099,61,59165,0,20000,230000,16,5,0,1,0,1
1,0,37902.504,-1198.496,149800,54,31202,1,0,38001,11,5,1,0,1,0
1,1,55510.32,6510.32,146450,35,32264,1,0,49000,17,5,1,0,1,0
1,1,17685.504,17685.504,149200,55,47327,1,0,0,10,5,1,0,1,0
1,0,182946.92,54350.92,198333,64,49439,1,7600,120000,15,1,0,0,0,1
1,1,72302.44,-822.56,148000,43,38204,1,0,72000,16,2,0,0,0,0
1,1,19928.576,-3071.424,138180,42,41606,1,10000,21000,16,3,1,0,1,0
1,1,46260,27610,171280,38,64973,0,250,18650,18,2,1,0,1,0
1,0,56760,11760,151760,27,26522,0,10000,45000,16,3,1,0,0,0
1,1,123860,54860,203500,42,50063,0,0,30000,13,3,1,0,0,0
1,1,-7328,-7328,141872,41,58291.9999999999,0,0,0,16,4,1,1,1,0
1,1,47460,-5940,143300,42,37913,0,0,34000,12,5,1,0,1,0
1,1,19593.056,2593.056,152000,36,46466,1,0,8000.00000000001,12,3,1,0,1,0
1,1,29053,8953,151833,34,44660,0,0,14900,15,5,1,0,0,0
1,0,-1000,-2000,148000,25,10058,0,0,0,14,3,0,0,0,0
1,1,17426.736,-2621.264,147650,33,18476,1,0,18000,14,1,0,0,0,0
1,1,78500,46000,167000,35,48179,0,16000,32500,13,2,1,0,1,0
1,1,30620,1620,151520,51,68171,0,0,20000,12,5,1,0,1,0
1,1,25326.6,10375.6,158610,43,52424,0,0,11500,13,4,1,0,1,0
1,1,29720,27720,152960,42,82034,0,0,0,12,5,1,0,1,0
1,1,321200,76200,179000,34,59921,0,36000,245000,16,3,1,0,0,0
1,1,25426.328,24351.328,158240,45,46520,1,12000,0,14,1,0,0,0,0
1,1,187201.792,121201.792,182800,60,49943,1,50000,0,16,1,0,0,0,1
1,1,71300,14300,159500,49,23669,0,0,52000,12,5,1,0,0,0
1,1,36861,15400,165000,25,26729,0,0,15000,12,1,0,0,0,0
1,1,109534.816,56534.816,179000,64,39536,1,0,51000,10,2,1,0,0,1
1,1,147175,14075,155500,53,46682,0,4575,133100,12,3,1,0,0,0
1,0,2749,-1251,148749,44,21272,0,0,4000,12,1,0,1,0,0
1,1,2274,-2451,145549,31,27014,0,0,0,13,1,0,0,0,0
1,1,49849,46499,156499,38,29951,0,16000,0,16,1,0,0,0,0
1,0,22808.48,-6291.52,145376,53,52109,1,0,23100,12,3,1,0,1,0
1,1,3050,2450,151250,36,28799,0,0,0,12,4,1,0,0,0
1,1,404100,179100,314500,47,56579,0,5000,25000,12,2,1,0,0,0
1,1,162447.016,57947.016,200769,46,75686,1,0,103000,12,3,1,0,1,0
1,1,151578.2,72578.2,152895,46,51149,1,7000,62500,15,4,1,0,1,0
1,1,278006.424,88006.424,150499,59,99316.9999999999,1,31000,190000,15,5,1,0,1,0
1,1,187838,57838,146900,57,100025,0,6538,130000,12,4,1,0,0,0
1,0,17252.4,-6747.6,145230,47,61799,1,0,16000,12,5,1,0,1,0
1,1,66507.36,65507.36,166348,34,88769,1,0,1000,16,4,1,0,1,0
1,0,3002.56,1202.56,152500,34,40544,1,0,1200,17,3,1,0,1,0
1,1,367749,117774,230174,51,43559,0,0,242000,16,1,0,0,0,0
1,0,24949,1049,149449,37,33488,0,1600,23000,18,1,0,0,0,0
1,1,68224,18024,167224,43,21671,0,0,43000,12,4,1,0,0,0
1,0,84900,30900,151300,47,22541,0,29600,25000,12,3,1,0,1,0
1,1,79810.8,-189.2,149098,25,38495,0,0,70000,12,3,1,0,1,0
1,1,33350,21350,152250,47,29885,0,16700,12000,10,4,1,0,0,0
1,1,28380,8380,158220,41,57251,0,0,12000,12,4,1,0,1,0
1,1,16075,15250,157250,38,26537,0,0,0,17,1,0,1,0,0
1,1,173.408,1173.408,151500,41,29705,1,0,0,16,2,0,0,0,0
1,1,73927.6,34927.6,167850,33,44465,0,0,39000,16,5,1,0,0,0
1,0,-8910.664,-12260.664,138801,40,33176,1,0,0,12,1,0,0,0,0
1,0,-944.2,-2444.2,148199,28,20099,1,0,0,12,1,0,1,0,0
1,0,17111,8111,158111,55,18374,0,0,0,12,3,1,0,0,0
1,0,50746.816,-2253.184,149000,35,39161,1,0,41000,13,5,1,0,1,0
1,1,-14246.048,-14246.048,136600,33,30713,1,0,0,12,5,1,1,1,0
1,1,21581.088,7581.088,151200,42,38090,1,0,11500,12,4,1,0,1,0
1,0,30506,-1894,148106,37,29522,0,0,12400,13,4,1,1,0,0
1,0,18829.872,-6070.128,144600,35,44378,1,750,24900,13,5,1,0,1,0
1,1,227838.6,161638.6,242625,46,91015.9999999999,0,58000,32600,14,4,1,0,1,0
1,1,38680.56,24680.56,163974,40,52919,1,10000,10000,18,3,1,0,1,0
1,1,117798.048,83798.048,217900,29,91535,1,15700,25000,16,2,1,0,1,0
1,1,1476.24,2476.24,149330,48,76679,1,0,0,18,1,0,0,0,0
1,1,20550,11550,150350,43,15299,0,0,8000.00000000001,12,3,0,0,0,0
1,1,3542.72,2542.72,148500,37,73664.0000000001,1,0,0,16,2,1,0,1,0
1,1,72600,2600,148600,58,33815,0,0,70000,8,3,1,1,1,0
1,1,96800,27500,161500,46,32636,0,0,62999.9999999999,15,1,0,0,0,0
1,1,10617.48,6392.48,148900,35,40859,1,0,0,16,3,0,0,0,0
1,1,205494.136,80494.136,155299,57,40151,1,12000,125000,14,3,1,0,1,0
1,1,178379.664,80304.664,157775,38,45947,1,50000,90000,17,1,0,0,0,0
1,1,236749,122999,206999,54,57062,0,2000,22000,12,4,1,0,0,0
1,0,18567.688,-1432.312,148913,29,10790,1,0,20000,12,4,1,1,0,0
1,0,115000,15000,158000,56,31349,0,7000,95000,12,3,1,0,0,0
1,1,21367.456,4004.456,152849,35,23891,1,0,0,14,1,0,0,0,0
1,1,6735.704,-3864.296,147211,30,43727,1,0,5000,13,4,1,0,1,0
1,1,376696,128600,228600,53,83459.0000000001,0,30000,240000,16,4,0,1,0,0
1,1,28334.68,19784.68,155961,54,68009,1,4000,8000.00000000001,13,2,1,0,1,0
1,1,212530,86530,158850,54,70178,0,0,101000,16,2,1,0,1,0
1,1,73036.208,19536.208,148570,39,19805,1,0,45000,14,4,1,0,1,0
1,1,93500,3400,149000,44,74275.9999999999,0,0,85899.9999999999,14,4,1,0,1,0
1,1,31969.4,30469.4,169999,41,22799,1,0,0,12,4,0,0,0,0
1,1,27548,3548,152748,33,58025.0000000001,0,0,24000,12,3,1,0,1,0
1,1,37485,17485,161885,34,112508,0,0,20000,16,3,1,0,1,0
1,1,61119.328,14319.328,152748,50,16520,1,10500,46250,13,1,0,0,0,0
1,1,135560,50560,176560,39,49688,0,0,75000,12,4,1,0,0,0
1,1,266620.4,59766.4,179048,44,97886,0,29000,169000,16,4,1,0,1,0
1,0,8190.608,5690.608,156442,31,23480,1,0,0,14,2,0,0,0,0
1,1,6746.752,1478.752,151600,32,18788,1,0,3000,13,1,0,0,0,0
1,1,90032.6,32607.6,151750,50,35699,1,0,0,18,1,0,0,0,0
1,1,40080,80,149600,31,24005,0,0,27000,11,2,1,0,0,0
1,1,23202,16400,148800,50,36209,0,0,3002,13,2,1,0,1,0
1,1,-698.808,-2698.808,147545,26,17618,1,0,0,14,1,0,0,0,0
1,1,154127.928,72452.928,199033,48,88595,1,10095,70999.9999999999,16,1,0,0,0,0
1,1,10430.56,-2069.44,147900,40,39044,1,0,8500.00000000001,12,3,1,0,1,0
1,1,36300,18700,152700,30,36485,0,0,8599.99999999999,9,5,1,0,0,0
1,0,-252.8,-252.8,150400,25,20399,1,0,0,12,4,0,0,0,0
1,0,3200.784,-74.216,150499,55,17912,1,0,0,14,1,0,0,0,0
1,1,39536,1386,151050,28,42578,0,0,30150,14,4,1,0,1,0
1,1,12775,7500,153500,30,20429,0,0,0,14,1,0,1,0,0
1,1,162979,122700,267100,35,32873,0,0,32000,16,1,0,1,0,0
1,1,10256.744,-243.256,150049,32,22382,1,0,0,12,4,1,0,1,0
1,1,223406.72,120310.72,201408,48,34289,1,30000,1e+05,16,2,1,0,0,0
1,0,-1000,-1500,148500,42,16223,0,0,0,12,5,0,0,0,0
1,1,30.256,-1469.744,148090,28,9041.00000000001,1,0,0,17,1,0,1,0,0
1,1,20086.192,8327.192,157355,42,35243,1,500,5900,18,1,0,0,0,0
1,1,47454.904,10579.904,153400,35,50627,1,0,22000,18,1,0,1,0,0
1,1,-31.6,-31.6,147198,28,38477,0,2000,0,16,3,1,0,1,0
1,0,26333,26333,160591,52,19106,0,15742,0,18,2,1,0,1,0
1,1,94357.848,34569.848,170527,29,61160,1,0,51050,14,1,0,1,0,0
1,1,-7197.344,-7947.344,143342,40,50291,1,0,750,16,4,1,0,1,0
1,1,86338.104,57951.104,149600,38,51527,1,0,27000,18,5,1,0,1,0
1,1,156942.896,16942.896,152450,46,99596,1,6000,140000,16,3,1,0,1,0
1,1,91600,23600,167000,52,80563.9999999999,0,5000,50000,14,2,1,0,1,0
1,1,297750,99750,185750,36,108275,0,0,125000,16,4,1,0,0,0
1,1,68737.6,48737.6,160024,47,40199,1,0,20000,14,3,1,1,1,0
1,1,16781.016,2406.016,150056,34,34061,1,0,0,14,1,0,1,0,0
1,0,300950,80850,230850,49,71690,0,0,220100,12,3,1,0,1,0
1,1,4626.256,576.256,150000,25,31991,1,0,0,12,1,0,1,0,0
1,1,106651.936,4318.936,150289,40,40676,1,4362,70000,12,4,1,0,1,0
1,1,154900,84900,162900,57,81689,0,16000,45000,18,4,1,0,1,0
1,1,12064.128,1698.128,149370,56,16670,1,0,10000,12,1,0,0,0,0
1,0,46400,6400,151400,34,47927,0,5000,40000,18,3,1,1,0,0
1,0,24453,-5547,144453,38,20969,0,0,30000,12,3,0,0,0,0
1,1,20843.528,-5046.472,145799,36,48920,1,0,22500,14,5,1,0,1,0
1,1,59900,30800,156800,40,37679,0,0,20100,10,5,1,0,0,0
1,1,125917.176,69742.176,184700,60,42431,1,22000,53000,12,3,0,0,0,1
1,1,267500,34600,154000,42,38219,0,17000,150900,13,5,1,0,0,0
1,0,17950,-1550,148450,39,16391,0,0,12000,12,4,1,0,1,0
1,1,45388,-6612,143228,37,46049,0,0,52000,15,4,1,0,1,0
1,0,-10700,-14700,135300,40,48779,0,0,4000,15,2,1,0,1,0
1,0,1100,100,150100,30,23111,0,0,0,12,3,1,1,1,0
1,1,22550,21400,139400,40,40649,0,0,0,16,1,0,1,0,0
1,0,31400,-3100,146900,29,25907,0,0,13500,13,3,1,0,0,0
1,1,238275,20275,155275,39,46109,0,11000,205000,14,4,1,0,1,0
1,1,120303.48,27303.48,150899,44,114359,1,0,93000.0000000001,13,3,1,0,1,0
1,1,8101,2101,151301,43,16445,0,0,0,12,1,0,0,0,0
1,0,13289.304,7489.304,158999,29,47177,1,0,5000,16,2,1,0,1,0
1,0,23966.584,-1033.416,151407,51,76262,1,0,7000,12,5,1,0,1,0
1,0,2749,-251,149749,30,80108.0000000001,0,0,0,16,2,1,0,1,0
1,1,90400,63400,173400,34,51779,0,0,20000,14,4,1,0,0,0
1,0,94600,7600,154600,36,40514,0,3000,75000,12,3,1,0,0,0
1,0,175913.472,50913.472,187624,55,53453,1,15000,125000,13,2,1,0,1,0
1,1,3360.2,-4639.8,144237,31,30635,0,1000,8000.00000000001,18,4,1,0,0,0
1,1,6242,242,149902,26,28682,0,0,0,12,3,1,0,0,0
1,1,51800,17300,143300,36,69782,0,0,34500,16,3,1,0,1,0
1,0,3056.48,56.48,150800,31,23234,1,0,0,14,1,0,1,0,0
1,0,73.12,-601.88,150049,26,20339,1,0,0,14,1,0,1,0,0
1,0,50900,400,150400,43,25499,0,0,32000,13,2,0,1,0,0
1,0,16724.896,-5275.104,146400,43,52346,1,0,22000,16,2,0,0,0,0
1,0,124099,39099,177099,43,27545,0,12000,85000,12,3,1,0,0,0
1,1,-16160,-16160,132800,26,27692,0,0,0,16,1,0,1,0,0
1,1,8549,-2251,140949,28,25316,0,6000,800,12,3,1,1,1,0
1,1,32260,8260,148900,27,40133,0,5200,10000,12,2,1,0,1,0
1,0,-632.32,-632.32,150500,29,35384,1,0,0,14,3,1,1,1,0
1,1,16742.576,1742.576,148330,29,93356,1,0,15000,18,1,0,1,0,0
1,1,445869.4,60869.4,149799,58,25976,0,57000,90000,18,2,1,0,0,0
1,1,80187.128,46563.128,150975,42,53495,1,5700,9500.00000000001,13,4,1,0,1,0
1,1,8622,8622,145162,29,43532,0,0,0,15,2,1,0,1,0
1,1,155420.56,96420.56,248498,52,73919,1,0,59000,16,1,0,1,0,0
1,1,21645.392,-1354.608,134500,57,75143,1,15750,23000,12,3,1,0,1,0
1,1,219210,107350,207420,53,41237,0,45450,90500,12,2,1,0,0,0
1,0,130087.392,75087.392,202000,46,59768,1,25000,55000,16,4,1,0,1,0
1,0,896.08,896.08,151450,31,17309,1,0,0,12,5,0,0,0,0
1,0,129633,-2943,148605,47,48374,1,0,88000,12,4,1,0,1,0
1,0,33084.68,3659.68,151100,45,20009,1,3200,0,13,4,0,0,0,0
1,1,52689.088,45089.088,164475,37,48965,1,23381,7600,12,3,1,0,1,0
1,1,2088.672,1588.672,150000,50,7853.00000000001,1,0,0,10,5,0,0,0,0
1,0,156434,434,150434,40,74417,0,0,150000,12,2,1,0,1,0
1,1,24000,4000,150000,39,39119,0,0,20000,6,5,1,0,1,0
